2026-04-28 04:26:01.255848,1,7,10,"Jeddah, SA"
2026-04-28 04:26:26.616973,1,7,10,"Jeddah, SA"
2026-04-28 04:27:58.090457,1,7,10,"Jeddah, SA"
2026-04-28 04:29:10.412698,1,7,10,"Jeddah, SA"
2026-04-28 04:29:24.748634,1,7,10,"Jeddah, SA"
2026-04-28 04:29:43.257714,1,0,0,"Jeddah, SA"
2026-04-28 04:30:17.405597,1,0,0,"Jeddah, SA"
