timestamp,confidence,severity
2026-04-26 21:22:03,0.781640350818634,High
2026-04-26 21:22:03,0.7783243060112,High
2026-04-26 21:22:04,0.7759262919425964,High
2026-04-26 21:22:04,0.7787294983863831,High
2026-04-26 21:22:04,0.7794396281242371,High
2026-04-26 21:22:04,0.7799647450447083,High
2026-04-26 21:22:04,0.7835088968276978,High
2026-04-26 21:22:04,0.7821568250656128,High
2026-04-26 21:22:04,0.7814121842384338,High
2026-04-26 21:22:04,0.7804712653160095,High
2026-04-26 21:22:06,0.7822169661521912,High
2026-04-26 21:22:06,0.785551905632019,High
2026-04-26 21:22:06,0.7851876616477966,High
2026-04-26 21:22:06,0.7850835919380188,High
2026-04-26 21:22:06,0.7886109948158264,High
2026-04-26 21:22:06,0.793848991394043,High
2026-04-26 21:22:07,0.788905143737793,High
2026-04-26 21:22:07,0.7888145446777344,High
2026-04-26 21:22:07,0.7849212288856506,High
2026-04-26 21:22:07,0.7881713509559631,High
2026-04-26 21:22:07,0.79092937707901,High
2026-04-26 21:22:07,0.7954958081245422,High
2026-04-26 21:22:07,0.7977182269096375,High
2026-04-26 21:22:07,0.8052392601966858,High
2026-04-26 21:22:08,0.795465886592865,High
2026-04-26 21:22:08,0.8095805644989014,High
2026-04-26 21:22:08,0.8098850846290588,High
2026-04-26 21:22:08,0.7897917032241821,High
2026-04-26 21:22:08,0.7730484008789062,High
2026-04-26 21:22:08,0.6221078634262085,High
2026-04-26 21:22:08,0.26496151089668274,High
2026-04-26 21:22:08,0.3317830562591553,High
2026-04-26 21:22:08,0.3017579913139343,High
2026-04-26 21:22:08,0.29100143909454346,High
2026-04-26 21:22:08,0.3519575297832489,High
2026-04-26 21:22:08,0.2838588356971741,High
2026-04-26 21:22:09,0.5501358509063721,High
2026-04-26 21:22:09,0.3870890438556671,Medium
2026-04-26 21:22:09,0.2683975100517273,High
2026-04-26 21:22:09,0.6056827306747437,High
2026-04-26 21:22:09,0.2703942656517029,High
2026-04-26 21:22:09,0.5196022391319275,High
2026-04-26 21:22:09,0.6242341995239258,High
2026-04-26 21:22:09,0.6551819443702698,High
2026-04-26 21:22:09,0.6422812342643738,High
2026-04-26 21:22:09,0.6197048425674438,High
2026-04-26 21:22:09,0.5904141068458557,High
2026-04-26 21:22:10,0.4868895411491394,High
2026-04-26 21:22:10,0.48991987109184265,High
2026-04-26 21:22:10,0.297277569770813,High
2026-04-26 21:22:10,0.2812318503856659,High
2026-04-26 21:22:10,0.4399435520172119,High
2026-04-26 21:22:10,0.3250506818294525,High
2026-04-26 21:22:10,0.3875593841075897,High
2026-04-26 21:22:10,0.33331823348999023,High
2026-04-26 21:22:10,0.3101619780063629,High
2026-04-26 21:22:10,0.2617090940475464,High
2026-04-26 21:22:10,0.47980886697769165,Medium
2026-04-26 21:22:10,0.3456818163394928,High
2026-04-26 21:22:10,0.29540905356407166,High
2026-04-26 21:22:11,0.5361006259918213,High
2026-04-26 21:22:11,0.25003883242607117,High
2026-04-26 21:22:11,0.5424214005470276,High
2026-04-26 21:22:11,0.63022381067276,High
2026-04-26 21:22:11,0.754302442073822,High
2026-04-26 21:22:11,0.7610690593719482,High
2026-04-26 21:22:11,0.7741047739982605,High
2026-04-26 21:22:11,0.7813829779624939,High
2026-04-26 21:22:11,0.7636481523513794,High
2026-04-26 21:22:12,0.7565348148345947,High
2026-04-26 21:22:12,0.7560595870018005,High
2026-04-26 21:22:12,0.7527775168418884,High
2026-04-26 21:22:12,0.7540795207023621,High
2026-04-26 21:22:12,0.7573590278625488,High
2026-04-26 21:22:12,0.7606435418128967,High
2026-04-26 21:22:12,0.7591347098350525,High
2026-04-26 21:22:12,0.7557902336120605,High
2026-04-26 21:22:12,0.7617394328117371,High
2026-04-26 21:22:13,0.7558040618896484,High
2026-04-26 21:22:13,0.7584571838378906,High
2026-04-26 21:22:13,0.7597022652626038,High
2026-04-26 21:22:13,0.7687140107154846,High
2026-04-26 21:22:13,0.7654685974121094,High
2026-04-26 21:22:13,0.759213924407959,High
2026-04-26 21:22:13,0.7612015008926392,High
2026-04-26 21:22:14,0.7644616961479187,High
2026-04-26 21:22:14,0.761050820350647,High
2026-04-26 21:22:14,0.7751964926719666,High
2026-04-26 21:22:14,0.772549033164978,High
2026-04-26 21:22:14,0.7711167931556702,High
2026-04-26 21:22:14,0.7709315419197083,High
2026-04-26 21:22:14,0.7631657719612122,High
2026-04-26 21:22:14,0.7688438892364502,High
2026-04-26 21:22:15,0.7733873128890991,High
2026-04-26 21:22:15,0.7726626396179199,High
2026-04-26 21:22:15,0.7758053541183472,High
2026-04-26 21:22:15,0.7702425122261047,High
2026-04-26 21:22:15,0.7628440856933594,High
2026-04-26 21:22:15,0.7607518434524536,High
2026-04-26 21:22:15,0.7586506605148315,High
2026-04-26 21:22:15,0.762324333190918,High
2026-04-26 21:22:16,0.7685548663139343,High
2026-04-26 21:22:16,0.769551694393158,High
2026-04-26 21:22:16,0.7658673524856567,High
2026-04-26 21:22:16,0.7727068662643433,High
2026-04-26 21:22:16,0.7720261812210083,High
2026-04-26 21:22:16,0.7744832634925842,High
2026-04-26 21:22:16,0.7724672555923462,High
2026-04-26 21:22:16,0.7711962461471558,High
2026-04-26 21:22:17,0.7696213722229004,High
2026-04-26 21:22:17,0.7707558870315552,High
2026-04-26 21:22:17,0.7726633548736572,High
2026-04-26 21:22:17,0.77313631772995,High
2026-04-26 21:22:17,0.7713713645935059,High
2026-04-26 21:22:17,0.7749121785163879,High
2026-04-26 21:22:17,0.7748479843139648,High
2026-04-26 21:22:17,0.7757090926170349,High
2026-04-26 21:22:18,0.7749788165092468,High
2026-04-26 21:22:18,0.7753079533576965,High
2026-04-26 21:22:18,0.7742794156074524,High
2026-04-26 21:22:18,0.7746433615684509,High
2026-04-27 21:15:45,0.8669827580451965,High
2026-04-27 21:16:18,0.9347375631332397,High
2026-04-27 21:16:18,0.9151232242584229,High
2026-04-27 21:16:18,0.8945472836494446,High
2026-04-27 21:16:18,0.7274782657623291,Low
2026-04-27 21:16:18,0.6113410592079163,Low
2026-04-27 21:21:01,0.9347375631332397,High
2026-04-27 21:21:01,0.9151232242584229,High
2026-04-27 21:21:01,0.8945472836494446,High
2026-04-27 21:21:01,0.7274782657623291,Low
2026-04-27 21:21:01,0.6113410592079163,Low
2026-04-27 21:39:49,0.9347375631332397,High
2026-04-27 21:39:49,0.9151232242584229,High
2026-04-27 21:39:49,0.8945472836494446,High
2026-04-27 21:39:49,0.7274782657623291,Low
2026-04-27 21:39:49,0.6113410592079163,Low
2026-04-27 21:40:07,0.8302334547042847,Low
2026-04-27 21:40:07,0.8031260967254639,High
2026-04-27 22:53:55,0.8643067479133606,Low
2026-04-27 22:53:55,0.8515520095825195,High
2026-04-27 22:53:55,0.8473174571990967,Low
2026-04-27 22:53:55,0.8155966997146606,Low
2026-04-27 22:53:55,0.8072630763053894,Medium
2026-04-27 22:53:55,0.7164254188537598,Low
2026-04-27 22:53:55,0.6307620406150818,Low
2026-04-27 22:53:55,0.6262469291687012,Low
2026-04-27 22:53:55,0.6091287732124329,Low
2026-04-27 22:53:55,0.594994306564331,Low
2026-04-27 22:53:55,0.5615344643592834,Low
2026-04-27 22:53:55,0.500507116317749,Low
2026-04-27 22:53:55,0.4999322295188904,Low
2026-04-27 22:53:55,0.4935583174228668,Low
2026-04-27 22:53:55,0.4533963203430176,Low
2026-04-27 22:53:55,0.45171278715133667,Low
2026-04-27 22:53:55,0.3971213102340698,Low
2026-04-27 22:53:55,0.28523269295692444,Low
2026-04-27 22:53:55,0.26517680287361145,Low
2026-04-27 22:54:20,0.7724652290344238,High
2026-04-27 22:54:21,0.7582917809486389,High
2026-04-27 22:54:21,0.5567573308944702,Low
2026-04-27 22:54:21,0.35861921310424805,Medium
2026-04-27 22:54:21,0.33380064368247986,Low
2026-04-27 22:54:21,0.25455009937286377,Medium
2026-04-27 22:54:32,0.8933310508728027,Medium
2026-04-27 22:54:32,0.8262865543365479,Medium
2026-04-27 22:54:32,0.7519621849060059,Low
2026-04-27 22:54:32,0.7465054392814636,Low
2026-04-27 22:54:32,0.7204550504684448,Low
2026-04-27 22:54:32,0.5943087339401245,Low
2026-04-27 22:54:32,0.5203468203544617,Low
2026-04-27 22:54:32,0.382341206073761,Low
2026-04-28 02:57:03,High,0.8762
2026-04-28 02:57:03,High,0.8726
2026-04-28 02:57:03,High,0.8461
2026-04-28 02:57:03,High,0.8388
2026-04-28 02:57:03,High,0.8208
2026-04-28 02:57:03,High,0.8144
2026-04-28 02:57:03,High,0.8062
2026-04-28 02:57:03,Medium,0.7765
2026-04-28 02:57:03,Medium,0.7192
2026-04-28 02:57:03,Medium,0.6985
2026-04-28 02:58:10,Medium,0.7864
2026-04-28 02:58:10,Low,0.3026
2026-04-28 02:58:59,High,0.8643
2026-04-28 02:58:59,High,0.8516
2026-04-28 02:58:59,High,0.8473
2026-04-28 02:58:59,High,0.8156
2026-04-28 02:58:59,High,0.8073
2026-04-28 02:58:59,Medium,0.7164
2026-04-28 02:58:59,Medium,0.6308
2026-04-28 02:58:59,Medium,0.6262
2026-04-28 02:58:59,Medium,0.6091
2026-04-28 02:58:59,Low,0.595
2026-04-28 02:58:59,Low,0.5615
2026-04-28 02:58:59,Low,0.5005
2026-04-28 02:58:59,Low,0.4999
2026-04-28 02:58:59,Low,0.4936
2026-04-28 02:58:59,Low,0.4534
2026-04-28 02:58:59,Low,0.4517
2026-04-28 02:58:59,Low,0.3971
2026-04-28 02:58:59,Low,0.2852
2026-04-28 02:58:59,Low,0.2652
2026-04-28 02:59:47,Medium,0.7599
2026-04-28 02:59:47,Medium,0.7439
2026-04-28 02:59:47,Low,0.5688
2026-04-28 02:59:47,Low,0.5618
2026-04-28 02:59:47,Low,0.5437
2026-04-28 02:59:47,Low,0.5433
2026-04-28 02:59:48,Low,0.525
2026-04-28 02:59:48,Low,0.4674
2026-04-28 02:59:48,Low,0.458
2026-04-28 02:59:48,Low,0.4464
2026-04-28 02:59:48,Low,0.3541
2026-04-28 02:59:48,Low,0.3357
2026-04-28 02:59:48,Low,0.3164
2026-04-28 02:59:48,Low,0.307
2026-04-28 02:59:48,Low,0.3007
2026-04-28 02:59:48,Low,0.2845
2026-04-28 02:59:48,Low,0.2678
